id,key,value,type 
4699018223,wikipedia,tr:Opet,regular
4699018225,city,İstanbul,addr
4699018225,country,Türkiye,addr
4699018225,district,Maltepe,addr
4699018225,housenumber,No: 2,addr
4699018225,neighbourhood,Bağlarbaşı Mahallesi,addr
4699018225,postcode,34844,addr
4699018225,street,Nesibe Batıyol Sokak,addr
4699018225,amenity,fuel,regular
4699018225,fax,+90 2163714894,contact
4699018225,phone,+90 2164416677,contact
4699018225,brand,Opet,fire_hydrant
4699018225,diesel,yes,fuel
4699018225,lpg,yes,fuel
4699018225,name,Opet Maltepe,regular
4699018225,operator,Opet Petrolcülük A.Ş.,regular
4699018225,source,Yellow Pages Türkiye,regular
4699018225,website,www.opet.com.tr,regular
4699018225,wikidata,Q7072824,regular
4699018225,wikipedia,tr:Opet,regular
4699018226,city,İstanbul,addr
4699018226,country,Türkiye,addr
4699018226,district,Bahçelievler,addr
4699018226,housenumber,No: 56,addr
4699018226,neighbourhood,Çobançeşme Mahallesi,addr
4699018226,postcode,34197,addr
4699018226,street,Nesibe Batıyol Sokak,addr
4699018226,amenity,fuel,regular
4699018226,fax,+90 2124527136,contact
4699018226,phone,+90 2125030470,contact
4699018226,brand,Opet,fire_hydrant
4699018226,diesel,yes,fuel
4699018226,lpg,yes,fuel
4699018226,name,Opet Bahçelievler,regular
4699018226,operator,Opet Petrolcülük A.Ş.,regular
4699018226,source,Yellow Pages Türkiye,regular
4699018226,website,www.opet.com.tr,regular
4699018226,wikidata,Q7072824,regular
4699018226,wikipedia,tr:Opet,regular
4699018227,city,İstanbul,addr
4699018227,country,Türkiye,addr
4699018227,district,Bağcılar,addr
4699018227,housenumber,No: 58,addr
4699018227,neighbourhood,Fatih Mahallesi,addr
4699018227,postcode,34218,addr
4699018227,street,Nesibe Batıyol Sokak,addr
4699018227,amenity,fuel,regular
4699018227,fax,+90 2124456281,contact
4699018227,phone,+90 2124470624,contact
4699018227,brand,Opet,fire_hydrant
4699018227,diesel,yes,fuel
4699018227,lpg,yes,fuel
4699018227,name,Opet Bağcılar,regular
4699018227,operator,Opet Petrolcülük A.Ş.,regular
4699018227,source,Yellow Pages Türkiye,regular
4699018227,website,www.opet.com.tr,regular
4699018227,wikidata,Q7072824,regular
4699018227,wikipedia,tr:Opet,regular
4699018228,city,İstanbul,addr
4699018228,country,Türkiye,addr
4699018228,district,Tuzla,addr
4699018228,housenumber,No: 2,addr
4699018228,neighbourhood,Fatih Mahallesi,addr
4699018228,postcode,34956,addr
4699018228,street,Nesibe Batıyol Sokak,addr
4699018228,amenity,fuel,regular
4699018228,fax,+90 2164824973,contact
4699018228,phone,+90 2164824983,contact
4699018228,brand,Opet,fire_hydrant
4699018228,diesel,yes,fuel
4699018228,lpg,yes,fuel
4699018228,name,Opet Tuzla,regular
4699018228,operator,Opet Petrolcülük A.Ş.,regular
4699018228,source,Yellow Pages Türkiye,regular
4699018228,website,www.opet.com.tr,regular
4699018228,wikidata,Q7072824,regular
4699018228,wikipedia,tr:Opet,regular
4699018229,city,İstanbul,addr
4699018229,country,Türkiye,addr
4699018229,district,Ümraniye,addr
4699018229,housenumber,No: 175,addr
4699018229,neighbourhood,İnkılap Mahallesi,addr
4699018229,postcode,34768,addr
4699018229,street,Nesibe Batıyol Sokak,addr
4699018229,amenity,fuel,regular
4699018229,fax,+90 2166302205,contact
4699018229,phone,+90 2166302200,contact
4699018229,brand,Opet,fire_hydrant
4699018229,diesel,yes,fuel
4699018229,lpg,yes,fuel
4699018229,name,Opet Ümraniye,regular
4699018229,operator,Opet Petrolcülük A.Ş.,regular
4699018229,source,Yellow Pages Türkiye,regular
4699018229,website,www.opet.com.tr,regular
4699018229,wikidata,Q7072824,regular
4699018229,wikipedia,tr:Opet,regular
4699018230,city,İstanbul,addr
4699018230,country,Türkiye,addr
4699018230,district,Bakırköy,addr
4699018230,neighbourhood,Zeytinlik Mahallesi,addr
4699018230,postcode,34140,addr
4699018230,street,Nesibe Batıyol Sokak,addr
4699018230,amenity,fuel,regular
4699018230,fax,+90 2125607271,contact
4699018230,phone,+90 2125603931,contact
4699018230,brand,Opet,fire_hydrant
4699018230,diesel,yes,fuel
4699018230,lpg,yes,fuel
4699018230,name,Opet Bakırköy,regular
4699018230,operator,Opet Petrolcülük A.Ş.,regular
4699018230,source,Yellow Pages Türkiye,regular
4699018230,website,www.opet.com.tr,regular
4699018230,wikidata,Q7072824,regular
4699018230,wikipedia,tr:Opet,regular
4699018232,city,İstanbul,addr
4699018232,country,Türkiye,addr
4699018232,district,Avcılar,addr
4699018232,housenumber,No: 6/A,addr
4699018232,neighbourhood,Tahtakale Mahallesi,addr
4699018232,postcode,34320,addr
4699018232,street,Nesibe Batıyol Sokak,addr
4699018232,amenity,fuel,regular
4699018232,fax,+90 2126877829,contact
4699018232,phone,+90 2126877826,contact
4699018232,brand,Opet,fire_hydrant
4699018232,diesel,yes,fuel
4699018232,lpg,yes,fuel
4699018232,name,Opet Avcılar,regular
4699018232,operator,Opet Petrolcülük A.Ş.,regular
4699018232,source,Yellow Pages Türkiye,regular
4699018232,website,www.opet.com.tr,regular
4699018232,wikidata,Q7072824,regular
4699018232,wikipedia,tr:Opet,regular
4699018234,city,İstanbul,addr
4699018234,country,Türkiye,addr
4699018234,district,Esenyurt,addr
4699018234,housenumber,No: 86,addr
4699018234,neighbourhood,İncirtepe Mahallesi,addr
4699018234,postcode,34510,addr
4699018234,street,Nesibe Batıyol Sokak,addr
4699018234,amenity,fuel,regular
4699018234,fax,+90 2126208868,contact
4699018234,phone,+90 2125967301,contact
4699018234,brand,Opet,fire_hydrant
4699018234,diesel,yes,fuel
4699018234,lpg,yes,fuel
4699018234,name,Opet Büyükçekmece,regular
4699018234,operator,Opet Petrolcülük A.Ş.,regular
4699018234,source,Yellow Pages Türkiye,regular
4699018234,website,www.opet.com.tr,regular
4699018234,wikidata,Q7072824,regular
4699018234,wikipedia,tr:Opet,regular
4699018235,city,İstanbul,addr
4699018235,country,Türkiye,addr
4699018235,district,Pendik,addr
4699018235,housenumber,No: 4,addr
4699018235,neighbourhood,Şeyhli Mahallesi,addr
4699018235,postcode,34906,addr
4699018235,street,Nesibe Batıyol Sokak,addr
4699018235,amenity,fuel,regular
4699018235,fax,+90 2163780526,contact
4699018235,phone,+90 2163785900,contact
4699018235,brand,Opet,fire_hydrant
4699018235,diesel,yes,fuel
4699018235,lpg,yes,fuel
4699018235,name,Opet Pendik,regular
4699018235,operator,Opet Petrolcülük A.Ş.,regular
4699018235,source,Yellow Pages Türkiye,regular
4699018235,website,www.opet.com.tr,regular
4699018235,wikidata,Q7072824,regular
4699018235,wikipedia,tr:Opet,regular
4699018244,city,İstanbul,addr
4699018244,country,Türkiye,addr
4699018244,district,Üsküdar,addr
4699018244,housenumber,No: 10,addr
4699018244,neighbourhood,Selimiye Mahallesi,addr
4699018244,postcode,34668,addr
4699018244,street,Nesibe Batıyol Sokak,addr
4699018244,amenity,fuel,regular
4699018244,phone,+90 2163107452,contact
4699018244,brand,Opet,fire_hydrant
4699018244,diesel,yes,fuel
4699018244,euro_diesel,yes,fuel
4699018244,lpg,yes,fuel
4699018244,name,Opet Üsküdar,regular
4699018244,operator,Opet Petrolcülük A.Ş.,regular
4699018244,source,Yellow Pages Türkiye,regular
4699018244,website,www.opet.com.tr,regular
4699018244,wikidata,Q7072824,regular
4699018244,wikipedia,tr:Opet,regular
4699018247,city,İstanbul,addr
4699018247,country,Türkiye,addr
4699018247,district,Pendik,addr
4699018247,housenumber,No: 14,addr
4699018247,neighbourhood,Yeni Mahalle Mahallesi,addr
4699018247,postcode,34893,addr
4699018247,street,Nesibe Batıyol Sokak,addr
4699018247,amenity,fuel,regular
4699018247,fax,+90 2164918830,contact
4699018247,phone,+90 2163540659,contact
4699018247,brand,Opet,fire_hydrant
4699018247,diesel,yes,fuel
4699018247,lpg,yes,fuel
4699018247,name,Opet Pendik,regular
4699018247,operator,Opet Petrolcülük A.Ş.,regular
4699018247,source,Yellow Pages Türkiye,regular
4699018247,website,www.opet.com.tr,regular
4699018247,wikidata,Q7072824,regular
4699018247,wikipedia,tr:Opet,regular
4699018248,city,İstanbul,addr
4699018248,country,Türkiye,addr
4699018248,district,Kartal,addr
4699018248,housenumber,No: 55,addr
4699018248,neighbourhood,Petroliş Mahallesi,addr
4699018248,postcode,34862,addr
4699018248,street,Nesibe Batıyol Sokak,addr
4699018248,amenity,fuel,regular
4699018248,fax,+90 2163873468,contact
4699018248,phone,+90 2163068306,contact
4699018248,brand,Opet,fire_hydrant
4699018248,diesel,yes,fuel
4699018248,lpg,yes,fuel
4699018248,name,Opet Kartal,regular
4699018248,operator,Opet Petrolcülük A.Ş.,regular
4699018248,source,Yellow Pages Türkiye,regular
4699018248,website,www.opet.com.tr,regular
4699018248,wikidata,Q7072824,regular
4699018248,wikipedia,tr:Opet,regular
4699018249,city,İstanbul,addr
4699018249,country,Türkiye,addr
4699018249,district,Büyükçekmece,addr
4699018249,housenumber,No: 372 D: 1,addr
4699018249,neighbourhood,Cumhurıyet Mahallesi,addr
4699018249,postcode,34500,addr
4699018249,street,Nesibe Batıyol Sokak,addr
4699018249,amenity,fuel,regular
4699018249,fax,+90 2128721128,contact
4699018249,phone,+90 2128721035,contact
4699018249,brand,Opet,fire_hydrant
4699018249,diesel,yes,fuel
4699018249,lpg,yes,fuel
4699018249,name,Opet Büyükçekmece,regular
4699018249,operator,Opet Petrolcülük A.Ş.,regular
4699018249,source,Yellow Pages Türkiye,regular
4699018249,website,www.opet.com.tr,regular
4699018249,wikidata,Q7072824,regular
4699018249,wikipedia,tr:Opet,regular
4699018251,city,İstanbul,addr
4699018251,country,Türkiye,addr
4699018251,district,Eyüp,addr
4699018251,housenumber,No: 127,addr
4699018251,neighbourhood,Düğmeciler Mahallesi,addr
4699018251,postcode,34055,addr
4699018251,street,Nesibe Batıyol Sokak,addr
4699018251,amenity,fuel,regular
4699018251,fax,+90 2125766560,contact
4699018251,phone,+90 2126742674,contact
4699018251,brand,Opet,fire_hydrant
4699018251,diesel,yes,fuel
4699018251,lpg,yes,fuel
4699018251,name,Opet Eyüp,regular
4699018251,operator,Opet Petrolcülük A.Ş.,regular
4699018251,source,Yellow Pages Türkiye,regular
4699018251,website,www.opet.com.tr,regular
4699018251,wikidata,Q7072824,regular
4699018251,wikipedia,tr:Opet,regular
4699018252,city,İstanbul,addr
4699018252,country,Türkiye,addr
4699018252,district,Büyükçekmece,addr
4699018252,housenumber,No: 1,addr
4699018252,neighbourhood,Pınartepe Mahallesi,addr
4699018252,postcode,34500,addr
4699018252,street,Nesibe Batıyol Sokak,addr
4699018252,amenity,fuel,regular
4699018252,fax,+90 2128809083,contact
4699018252,phone,+90 2128809080,contact
4699018252,brand,Opet,fire_hydrant
4699018252,diesel,yes,fuel
4699018252,lpg,yes,fuel
4699018252,name,Opet Beylikdüzü,regular
4699018252,operator,Opet Petrolcülük A.Ş.,regular
4699018252,source,Yellow Pages Türkiye,regular
4699018252,website,www.opet.com.tr,regular
4699018252,wikidata,Q7072824,regular
4699018252,wikipedia,tr:Opet,regular
4699018254,city,İstanbul,addr
4699018254,country,Türkiye,addr
4699018254,district,Esenler,addr
4699018254,housenumber,No: 164,addr
4699018254,neighbourhood,Fevzi Çakmak Mahallesi,addr
4699018254,postcode,34220,addr
4699018254,street,Nesibe Batıyol Sokak,addr
4699018254,amenity,fuel,regular
4699018254,fax,+90 2124319150,contact
4699018254,phone,+90 2124321616,contact
4699018254,brand,Opet,fire_hydrant
4699018254,diesel,yes,fuel
4699018254,lpg,yes,fuel
4699018254,name,Opet Esenler,regular
4699018254,operator,Opet Petrolcülük A.Ş.,regular
4699018254,source,Yellow Pages Türkiye,regular
4699018254,website,www.opet.com.tr,regular
4699018254,wikidata,Q7072824,regular
4699018254,wikipedia,tr:Opet,regular
4699018255,city,İstanbul,addr
4699018255,country,Türkiye,addr
4699018255,district,Bağcılar,addr
4699018255,housenumber,No: 171,addr
4699018255,neighbourhood,Fevziçakmak Mahallesi,addr
4699018255,postcode,34200,addr
4699018255,street,Nesibe Batıyol Sokak,addr
4699018255,amenity,fuel,regular
4699018255,fax,+90 2124329697,contact
4699018255,phone,+90 2124329696,contact
4699018255,brand,Opet,fire_hydrant
4699018255,diesel,yes,fuel
4699018255,lpg,yes,fuel
4699018255,name,Opet Bağcılar,regular
4699018255,operator,Opet Petrolcülük A.Ş.,regular
4699018255,source,Yellow Pages Türkiye,regular
4699018255,website,www.opet.com.tr,regular
4699018255,wikidata,Q7072824,regular
4699018255,wikipedia,tr:Opet,regular
4699018264,city,İstanbul,addr
4699018264,country,Türkiye,addr
4699018264,district,Beylikdüzü,addr
4699018264,housenumber,No: 161/A D: 1,addr
4699018264,neighbourhood,Yakuplu Mahallesi,addr
4699018264,postcode,34524,addr
4699018264,street,Nesibe Batıyol Sokak,addr
4699018264,amenity,fuel,regular
4699018264,fax,+90 2128761131,contact
4699018264,phone,+90 2128761113,contact
4699018264,brand,Opet,fire_hydrant
4699018264,diesel,yes,fuel
4699018264,lpg,yes,fuel
4699018264,name,Opet Beylikdüzü,regular
4699018264,operator,Opet Petrolcülük A.Ş.,regular
4699018264,source,Yellow Pages Türkiye,regular
4699018264,website,www.opet.com.tr,regular
4699018264,wikidata,Q7072824,regular
4699018264,wikipedia,tr:Opet,regular
4699018265,city,İstanbul,addr
4699018265,country,Türkiye,addr
4699018265,district,Bahçelievler,addr
4699018265,housenumber,No: 248/A,addr
4699018265,neighbourhood,Yenibosna Merkez Mahallesi,addr
4699018265,postcode,34197,addr
4699018265,street,Nesibe Batıyol Sokak,addr
4699018265,amenity,fuel,regular
4699018265,fax,+90 2124512196,contact
4699018265,phone,+90 2124512195,contact
4699018265,brand,Opet,fire_hydrant
4699018265,diesel,yes,fuel
4699018265,lpg,yes,fuel
4699018265,name,Opet Bahçelievler,regular
4699018265,operator,Opet Petrolcülük A.Ş.,regular
4699018265,source,Yellow Pages Türkiye,regular
4699018265,website,www.opet.com.tr,regular
4699018265,wikidata,Q7072824,regular
4699018265,wikipedia,tr:Opet,regular
4699018282,city,İstanbul,addr
4699018282,country,Türkiye,addr
4699018282,district,Kartal,addr
4699018282,housenumber,No: 27,addr
4699018282,neighbourhood,Esentepe Mahallesi,addr
4699018282,postcode,34870,addr
4699018282,street,Nesibe Batıyol Sokak,addr
4699018282,amenity,fuel,regular
4699018282,fax,+90 2163897250,contact
4699018282,phone,+90 2163897252,contact
4699018282,brand,Opet,fire_hydrant
4699018282,diesel,yes,fuel
4699018282,lpg,yes,fuel
4699018282,name,Opet Kartal,regular
4699018282,operator,Opet Petrolcülük A.Ş.,regular
4699018282,source,Yellow Pages Türkiye,regular
4699018282,website,www.opet.com.tr,regular
4699018282,wikidata,Q7072824,regular
4699018282,wikipedia,tr:Opet,regular
4699018284,city,İstanbul,addr
4699018284,country,Türkiye,addr
4699018284,district,Esenyurt,addr
4699018284,housenumber,No: 19,addr
4699018284,neighbourhood,Güzelyurt Mahallesi,addr
4699018284,postcode,34515,addr
4699018284,street,Nesibe Batıyol Sokak,addr
4699018284,amenity,fuel,regular
4699018284,fax,+90 2128543648,contact
4699018284,phone,+90 2128543642,contact
4699018284,brand,Opet,fire_hydrant
4699018284,diesel,yes,fuel
4699018284,lpg,yes,fuel
4699018284,name,Opet Esenyurt,regular
4699018284,operator,Opet Petrolcülük A.Ş.,regular
4699018284,source,Yellow Pages Türkiye,regular
4699018284,website,www.opet.com.tr,regular
4699018284,wikidata,Q7072824,regular
4699018284,wikipedia,tr:Opet,regular
4699018285,city,İstanbul,addr
4699018285,country,Türkiye,addr
4699018285,district,Gaziosmanpaşa,addr
4699018285,housenumber,No: 11,addr
4699018285,neighbourhood,Yeni Mahallesi,addr
4699018285,postcode,34250,addr
4699018285,street,Nesibe Batıyol Sokak,addr
4699018285,amenity,fuel,regular
4699018285,fax,+90 2124797712,contact
4699018285,phone,+90 2126495700,contact
4699018285,brand,Opet,fire_hydrant
4699018285,diesel,yes,fuel
4699018285,lpg,yes,fuel
4699018285,name,Opet Gaziosmanpaşa,regular
4699018285,operator,Opet Petrolcülük A.Ş.,regular
4699018285,source,Yellow Pages Türkiye,regular
4699018285,website,www.opet.com.tr,regular
4699018285,wikidata,Q7072824,regular
4699018285,wikipedia,tr:Opet,regular
4699018420,city,İstanbul,addr
4699018420,country,Türkiye,addr
4699018420,district,Sultangazi,addr
4699018420,housenumber,No: 1/1,addr
4699018420,neighbourhood,Eski Habipler Mahallesi,addr
4699018420,postcode,34270,addr
4699018420,street,Nesibe Batıyol Sokak,addr
4699018420,amenity,fuel,regular
4699018420,fax,+90 2125951526,contact
4699018420,phone,+90 2125951521,contact
4699018420,brand,Opet,fire_hydrant
4699018420,diesel,yes,fuel
4699018420,lpg,yes,fuel
4699018420,name,Opet Sultangazi,regular
4699018420,operator,Opet Petrolcülük A.Ş.,regular
4699018420,source,Yellow Pages Türkiye,regular
4699018420,website,www.opet.com.tr,regular
4699018420,wikidata,Q7072824,regular
4699018420,wikipedia,tr:Opet,regular
4699018428,city,İstanbul,addr
4699018428,country,Türkiye,addr
4699018428,district,Pendik,addr
4699018428,housenumber,No: 81,addr
4699018428,neighbourhood,Velibaba Mahallesi,addr
4699018428,postcode,34896,addr
4699018428,street,Nesibe Batıyol Sokak,addr
4699018428,amenity,fuel,regular
4699018428,fax,+90 2163078182,contact
4699018428,phone,+90 2163078181,contact
4699018428,brand,Opet,fire_hydrant
4699018428,diesel,yes,fuel
4699018428,lpg,yes,fuel
4699018428,name,Opet Pendik,regular
4699018428,operator,Opet Petrolcülük A.Ş.,regular
4699018428,source,Yellow Pages Türkiye,regular
4699018428,website,www.opet.com.tr,regular
4699018428,wikidata,Q7072824,regular
4699018428,wikipedia,tr:Opet,regular
4699018459,city,Kocaeli,addr
4699018459,country,Türkiye,addr
4699018459,district,Çayırova,addr
4699018459,housenumber,No: 13,addr
4699018459,neighbourhood,Cumhuriyet Mahallesi,addr
4699018459,postcode,41420,addr
4699018459,street,Nesibe Batıyol Sokak,addr
4699018459,amenity,fuel,regular
4699018459,fax,+90 2626583105,contact
4699018459,phone,+90 5339358343,contact
4699018459,brand,Opet,fire_hydrant
4699018459,diesel,yes,fuel
4699018459,lpg,yes,fuel
4699018459,name,Opet Çayırova,regular
4699018459,operator,Opet Petrolcülük A.Ş.,regular
4699018459,source,Yellow Pages Türkiye,regular
4699018459,website,www.opet.com.tr,regular
4699018459,wikidata,Q7072824,regular
4699018459,wikipedia,tr:Opet,regular
4699018475,city,İstanbul,addr
4699018475,country,Türkiye,addr
4699018475,district,Güngören,addr
4699018475,housenumber,No: 4,addr
4699018475,neighbourhood,Gençosman Mahallesi,addr
4699018475,postcode,34165,addr
4699018475,street,Nesibe Batıyol Sokak,addr
4699018475,amenity,fuel,regular
4699018475,fax,+90 2125624000,contact
4699018475,phone,+90 2125622000,contact
4699018475,brand,Opet,fire_hydrant
4699018475,diesel,yes,fuel
4699018475,lpg,yes,fuel
4699018475,name,Opet Güngören,regular
4699018475,operator,Opet Petrolcülük A.Ş.,regular
4699018475,source,Yellow Pages Türkiye,regular
4699018475,website,www.opet.com.tr,regular
4699018475,wikidata,Q7072824,regular
4699018475,wikipedia,tr:Opet,regular
4699018477,city,İstanbul,addr
4699018477,country,Türkiye,addr
4699018477,district,Büyükçekmece,addr
4699018477,housenumber,No: 110,addr
4699018477,neighbourhood,Murat Çeşme Mahallesi,addr
4699018477,postcode,34535,addr
4699018477,street,Nesibe Batıyol Sokak,addr
4699018477,amenity,fuel,regular
4699018477,fax,+90 2128636037,contact
4699018477,phone,+90 2128634466,contact
4699018477,brand,Opet,fire_hydrant
4699018477,diesel,yes,fuel
4699018477,lpg,yes,fuel
4699018477,name,Opet Büyükçekmece,regular
4699018477,operator,Opet Petrolcülük A.Ş.,regular
4699018477,source,Yellow Pages Türkiye,regular
4699018477,website,www.opet.com.tr,regular
4699018477,wikidata,Q7072824,regular
4699018477,wikipedia,tr:Opet,regular
4699018488,city,İstanbul,addr
4699018488,country,Türkiye,addr
4699018488,district,Maltepe,addr
4699018488,housenumber,No: 2,addr
4699018488,neighbourhood,Girne Mahallesi,addr
4699018488,postcode,34852,addr
4699018488,street,Nesibe Batıyol Sokak,addr
4699018488,amenity,fuel,regular
4699018488,fax,+90 2164573676,contact
4699018488,phone,+90 2164573670,contact
4699018488,brand,Opet,fire_hydrant
4699018488,diesel,yes,fuel
4699018488,lpg,yes,fuel
4699018488,name,Opet Maltepe,regular
4699018488,operator,Opet Petrolcülük A.Ş.,regular
4699018488,source,Yellow Pages Türkiye,regular
4699018488,website,www.opet.com.tr,regular
4699018488,wikidata,Q7072824,regular
4699018488,wikipedia,tr:Opet,regular
4699018912,city,İstanbul,addr
4699018912,country,Türkiye,addr
4699018912,district,Eyüp,addr
4699018912,housenumber,No: 2,addr
4699018912,neighbourhood,Topçular Mahallesi,addr
4699018912,postcode,34055,addr
4699018912,street,Nesibe Batıyol Sokak,addr
4699018912,amenity,fuel,regular
4699018912,fax,+90 2124932577,contact
4699018912,phone,+90 2124932575,contact
4699018912,brand,Opet,fire_hydrant
4699018912,diesel,yes,fuel
4699018912,lpg,yes,fuel
4699018912,name,Opet Eyüp,regular
4699018912,operator,Opet Petrolcülük A.Ş.,regular
4699018912,source,Yellow Pages Türkiye,regular
4699018912,website,www.opet.com.tr,regular
4699018912,wikidata,Q7072824,regular
4699018912,wikipedia,tr:Opet,regular
4699018918,city,Kocaeli,addr
4699018918,country,Türkiye,addr
4699018918,district,Gebze,addr
4699018918,housenumber,No: 281,addr
4699018918,neighbourhood,Köşklü Çeşme Mahallesi,addr
4699018918,postcode,41400,addr
4699018918,street,Nesibe Batıyol Sokak,addr
4699018918,amenity,fuel,regular
4699018918,fax,+90 2626000040,contact
4699018918,phone,+90 2627770029,contact
4699018918,brand,Opet,fire_hydrant
4699018918,diesel,yes,fuel
4699018918,lpg,yes,fuel
4699018918,name,Opet Gebze,regular
4699018918,operator,Opet Petrolcülük A.Ş.,regular
4699018918,source,Yellow Pages Türkiye,regular
4699018918,website,www.opet.com.tr,regular
4699018918,wikidata,Q7072824,regular
4699018918,wikipedia,tr:Opet,regular
4699018940,city,İstanbul,addr
4699018940,country,Türkiye,addr
4699018940,district,Küçükçekmece,addr
4699018940,housenumber,No: 245,addr
4699018940,neighbourhood,Atatürk Mahallesi,addr
4699018940,postcode,34307,addr
4699018940,street,Nesibe Batıyol Sokak,addr
4699018940,amenity,fuel,regular
4699018940,fax,+90 2126963099,contact
4699018940,phone,+90 2124957223,contact
4699018940,brand,Opet,fire_hydrant
4699018940,diesel,yes,fuel
4699018940,lpg,yes,fuel
4699018940,name,Opet Büyükçekmece,regular
4699018940,opening_hours,24/7,regular
4699018940,operator,Opet Petrolcülük A.Ş.,regular
4699018940,source,Yellow Pages Türkiye,regular
4699018940,website,www.opet.com.tr,regular
4699018940,wikidata,Q7072824,regular
4699018940,wikipedia,tr:Opet,regular
4699018970,city,İstanbul,addr
4699018970,country,Türkiye,addr
4699018970,district,Çekmeköy,addr
4699018970,housenumber,No: 182/A,addr
4699018970,neighbourhood,Sırapınar Mahallesi,addr
4699018970,postcode,34799,addr
4699018970,street,Nesibe Batıyol Sokak,addr
4699018970,amenity,fuel,regular
4699018970,fax,+90 2164355927,contact
4699018970,phone,+90 2164355925,contact
4699018970,brand,Opet,fire_hydrant
4699018970,diesel,yes,fuel
4699018970,lpg,yes,fuel
4699018970,name,Opet Çekmeköy,regular
4699018970,operator,Opet Petrolcülük A.Ş.,regular
4699018970,source,Yellow Pages Türkiye,regular
4699018970,website,www.opet.com.tr,regular
4699018970,wikidata,Q7072824,regular
4699018970,wikipedia,tr:Opet,regular
4699018974,city,İstanbul,addr
4699018974,country,Türkiye,addr
4699018974,district,Kadıköy,addr
4699018974,housenumber,No: 115,addr
4699018974,neighbourhood,Kozyatağı Mahallesi,addr
4699018974,postcode,34742,addr
4699018974,street,Nesibe Batıyol Sokak,addr
4699018974,amenity,fuel,regular
4699018974,fax,+90 2163844750,contact
4699018974,phone,+90 2163844747,contact
4699018974,brand,Opet,fire_hydrant
4699018974,diesel,yes,fuel
4699018974,lpg,yes,fuel
4699018974,name,Opet Kadıköy,regular
4699018974,operator,Opet Petrolcülük A.Ş.,regular
4699018974,source,Yellow Pages Türkiye,regular
4699018974,website,www.opet.com.tr,regular
4699018974,wikidata,Q7072824,regular
4699018974,wikipedia,tr:Opet,regular
4699018987,city,Kocaeli,addr
4699018987,country,Türkiye,addr
4699018987,district,Gebze,addr
4699018987,housenumber,No: 10,addr
4699018987,neighbourhood,Cumhuriyet Mahallesi,addr
4699018987,postcode,41400,addr
4699018987,street,Nesibe Batıyol Sokak,addr
4699018987,amenity,fuel,regular
4699018987,fax,+90 2626531643,contact
4699018987,phone,+90 2626531644,contact
4699018987,brand,Opet,fire_hydrant
4699018987,diesel,yes,fuel
4699018987,lpg,yes,fuel
4699018987,name,Opet Gebze,regular
4699018987,operator,Opet Petrolcülük A.Ş.,regular
4699018987,source,Yellow Pages Türkiye,regular
4699018987,website,www.opet.com.tr,regular
4699018987,wikidata,Q7072824,regular
4699018987,wikipedia,tr:Opet,regular
4699019328,city,İstanbul,addr
4699019328,country,Türkiye,addr
4699019328,district,Küçükçekmece,addr
4699019328,housenumber,No: 1,addr
4699019328,neighbourhood,Gültepe Mahallesi,addr
4699019328,place,Sefaköy,addr
4699019328,postcode,34295,addr
4699019328,street,Nesibe Batıyol Sokak,addr
4699019328,amenity,fuel,regular
4699019328,fax,+90 2125802090,contact
4699019328,phone,+90 2125418090,contact
4699019328,brand,Opet,fire_hydrant
4699019328,diesel,yes,fuel
4699019328,lpg,yes,fuel
4699019328,name,Opet Küçükçekmece,regular
4699019328,operator,Opet Petrolcülük A.Ş.,regular
4699019328,source,Yellow Pages Türkiye,regular
4699019328,website,www.opet.com.tr,regular
4699019328,wikidata,Q7072824,regular
4699019328,wikipedia,tr:Opet,regular
4699019343,city,İstanbul,addr
4699019343,country,Türkiye,addr
4699019343,district,Bağcılar,addr
4699019343,housenumber,No: 93,addr
4699019343,neighbourhood,Göztepe Mahallesi,addr
4699019343,postcode,34218,addr
4699019343,street,Nesibe Batıyol Sokak,addr
4699019343,amenity,fuel,regular
4699019343,fax,+90 2124450517,contact
4699019343,phone,+90 2124450507,contact
4699019343,brand,Opet,fire_hydrant
4699019343,diesel,yes,fuel
4699019343,lpg,yes,fuel
4699019343,name,Opet Bağcılar,regular
4699019343,operator,Opet Petrolcülük A.Ş.,regular
4699019343,source,Yellow Pages Türkiye,regular
4699019343,website,www.opet.com.tr,regular
4699019343,wikidata,Q7072824,regular
4699019343,wikipedia,tr:Opet,regular
4699019354,city,İstanbul,addr
4699019354,country,Türkiye,addr
4699019354,district,Şişli,addr
4699019354,housenumber,No: 197,addr
4699019354,neighbourhood,Bozkurt Mahallesi,addr
4699019354,place,1. Bölge Bozkurt Mah.,addr
4699019354,postcode,34375,addr
4699019354,street,Nesibe Batıyol Sokak,addr
4699019354,amenity,fuel,regular
4699019354,fax,+90 2122914648,contact
4699019354,phone,+90 2122913020,contact
4699019354,brand,Opet,fire_hydrant
4699019354,diesel,yes,fuel
4699019354,lpg,yes,fuel
4699019354,name,Opet Şişli,regular
4699019354,operator,Opet Petrolcülük A.Ş.,regular
4699019354,source,Yellow Pages Türkiye,regular
4699019354,website,www.opet.com.tr,regular
4699019354,wikidata,Q7072824,regular
4699019354,wikipedia,tr:Opet,regular
4699019360,city,İstanbul,addr
4699019360,country,Türkiye,addr
4699019360,district,Sancaktepe,addr
4699019360,housenumber,No: 18,addr
4699019360,neighbourhood,Sarıgazi Mahallesi,addr
4699019360,postcode,34785,addr
4699019360,street,Nesibe Batıyol Sokak,addr
